SKU,Nombre Producto,Categoria,Subcategoria,Cantidad Bodega,Unidad,Costo Unitario CLP,Costo Total Bodega CLP,Precio Lista CLP,Estado,Codigo Proveedor,Observaciones
LT-ELE-057,CABLE SALIDA UPS C-19-C20,Componentes y Protecciones Eléctricas,Cables de Red y Conductores,0,UN,0.0,=E293*G293,0.0,Sin Stock,,
LT-ELE-058,CABLE DE PODER C-13,Componentes y Protecciones Eléctricas,Cables de Red y Conductores,18,UN,0.0,=E294*G294,0.0,Disponible,,
LT-ELE-059,MODULO C20,Componentes y Protecciones Eléctricas,Módulos y Conectores,0,UN,0.0,=E295*G295,0.0,Sin Stock,,
LT-ELE-060,TERMINAL FERRUL 2.5MM X 100 GRIS,Componentes y Protecciones Eléctricas,Terminales y Boquillas,1,UN,609.0,=E296*G296,846.0,Disponible,P05674,
LT-ELE-061,TERMINAL CONECTIOR RAPIDO 3M AMARRILLO,Componentes y Protecciones Eléctricas,Terminales y Boquillas,30,UN,0.0,=E297*G297,0.0,Disponible,,
LT-ELE-062,TERMINAL CONICO AMARRILLO 12-10AWG,Componentes y Protecciones Eléctricas,Terminales y Boquillas,85,UN,0.0,=E298*G298,0.0,Disponible,,
LT-ELE-063,MODULO C19,Componentes y Protecciones Eléctricas,Módulos y Conectores,0,UN,0.0,=E299*G299,0.0,Sin Stock,,
LT-ELE-064,CALOTAS,Componentes y Protecciones Eléctricas,Accesorios y Varios,0,UN,0.0,=E300*G300,0.0,Sin Stock,,
LT-ELE-065,CAJA CHUQUI METALICA,Componentes y Protecciones Eléctricas,Cajas de Paso y Conexión,0,UN,624.0,=E301*G301,867.0,Sin Stock,P00048,
LT-ELE-066,PDU 12 MODULOS 5113,Componentes y Protecciones Eléctricas,Módulos y Conectores,2,UN,0.0,=E302*G302,0.0,Disponible,,
LT-ELE-067,CERTIFICACION RED ELECTRICA,Componentes y Protecciones Eléctricas,Accesorios y Varios,0,UN,0.0,=E303*G303,0.0,Sin Stock,,
LT-F.O-001,FIBRA OPTICA SM 6 F EXTERIOR  + INSTALACION + FERRETERIA,Fibra Óptica y Conectividad,Fibra Óptica,0,MTS,0.0,=E304*G304,0.0,Sin Stock,,
LT-F.O-002,CABLE F.O EXT SM 6 F,Fibra Óptica y Conectividad,Cables de Red y Conductores,30,MTS,0.0,=E305*G305,0.0,Disponible,,
LT-F.O-003,CABLE F.O EXT SM 24 F,Fibra Óptica y Conectividad,Cables de Red y Conductores,14,MTS,0.0,=E306*G306,0.0,Disponible,,
LT-F.O-004,CABLE F.O INT AQUA 6 F,Fibra Óptica y Conectividad,Cables de Red y Conductores,24,MTS,0.0,=E307*G307,0.0,Disponible,,
LT-F.O-005,CABLE F.O OM1 NARANJA,Fibra Óptica y Conectividad,Cables de Red y Conductores,50,MTS,0.0,=E308*G308,0.0,Disponible,,
LT-F.O-006,FIBRA OPTICA OM3 INT 6 F,Fibra Óptica y Conectividad,Fibra Óptica,0,MTS,0.0,=E309*G309,0.0,Sin Stock,,
LT-F.O-007,CABECERA 1 U 72F,Fibra Óptica y Conectividad,Fibra Óptica,7,UN,0.0,=E310*G310,0.0,Disponible,,
LT-F.O-008,CABECERA 2 U 144 F,Fibra Óptica y Conectividad,Fibra Óptica,1,UN,0.0,=E311*G311,0.0,Disponible,,
LT-F.O-009,CABECERA DESLIZABLE CON COPLAS SF+CASSET,Fibra Óptica y Conectividad,Coplas y Uniones,1,UN,0.0,=E312*G312,0.0,Disponible,,
LT-F.O-010,CABECERA MURAL SC,Fibra Óptica y Conectividad,Fibra Óptica,1,UN,0.0,=E313*G313,0.0,Disponible,,
LT-F.O-011,MUFA domo 48 f vertical,Fibra Óptica y Conectividad,Fibra Óptica,1,UN,0.0,=E314*G314,0.0,Disponible,,
LT-F.O-012,MUFA domo 144 f vertical,Fibra Óptica y Conectividad,Fibra Óptica,1,UN,0.0,=E315*G315,0.0,Disponible,,
LT-F.O-013,MINI PLACAS SM LC 12 GUIAS,Fibra Óptica y Conectividad,Placas y Faceplates,1,UN,0.0,=E316*G316,0.0,Disponible,,
LT-F.O-014,MINI PLACAS OM3 LC 12 GUIAS,Fibra Óptica y Conectividad,Placas y Faceplates,4,UN,0.0,=E317*G317,0.0,Disponible,,
LT-F.O-015,MINI PLACAS SM SC 12 GUIAS,Fibra Óptica y Conectividad,Placas y Faceplates,2,UN,0.0,=E318*G318,0.0,Disponible,,
LT-F.O-016,UNIFI SFP+DIRECT ATTACH COPPER CABLE 10 GB 1 MT,Fibra Óptica y Conectividad,Cables de Red y Conductores,6,UN,0.0,=E319*G319,0.0,Disponible,,
LT-F.O-017,UNIFI SFP+DIRECT ATTACH COPPER CABLE 10 GB 2 MT,Fibra Óptica y Conectividad,Cables de Red y Conductores,2,UN,0.0,=E320*G320,0.0,Disponible,,
LT-F.O-018,JUMPER  DUPLEX  SM LC-LC 1 MTS PIGTAIL X 12,Fibra Óptica y Conectividad,Patch Cords y Jumpers,2,UN,0.0,=E321*G321,0.0,Disponible,,
LT-F.O-019,JUMPER  DUPLEX  SM LC-LC 2 MTS PIGTAIL,Fibra Óptica y Conectividad,Patch Cords y Jumpers,0,UN,3458.0,=E322*G322,5.1,Sin Stock,P02696,
LT-F.O-020,JUMPER  DUPLEX  OM3 LC-LC 2 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,7,UN,0.0,=E323*G323,0.0,Disponible,,
LT-F.O-021,JUMPER  DUPLEX  OM3 LC-LC 1 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,5,UN,0.0,=E324*G324,0.0,Disponible,,
LT-F.O-022,JUMPER  DUPLEX  SM LC-LC 2 MTS CRUZADA,Fibra Óptica y Conectividad,Patch Cords y Jumpers,0,UN,3458.0,=E325*G325,5.1,Sin Stock,P02696,
LT-F.O-023,JUMPER  DUPLEX  SM LC-SC 3 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,0,UN,3684.0,=E326*G326,5.43,Sin Stock,P01418,
LT-F.O-024,JUMPER  DUPLEX  SM LC-FC 2 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,1,UN,3458.0,=E327*G327,5.1,Disponible,P02696,
LT-F.O-025,JUMPER  DUPLEX  SM SC-SC 2 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,1,UN,0.0,=E328*G328,0.0,Disponible,,
LT-F.O-026,JUMPER  DUPLEX  OM3 LC-SC 5 MTS,Fibra Óptica y Conectividad,Patch Cords y Jumpers,0,UN,0.0,=E329*G329,0.0,Sin Stock,,
LT-F.O-027,CASSET PORTA EMPALME 12 F,Fibra Óptica y Conectividad,Accesorios y Varios,7,UN,0.0,=E330*G330,0.0,Disponible,,
LT-F.O-028,CASSET PORTA EMPALME 24 F,Fibra Óptica y Conectividad,Accesorios y Varios,2,UN,0.0,=E331*G331,0.0,Disponible,,
LT-F.O-029,TAPAS CIEGAS CABECERAS,Fibra Óptica y Conectividad,Fibra Óptica,5],UN,0.0,=E332*G332,0.0,Disponible,,
LT-F.O-030,MANGUITO TERMO FUSION 40MM 50 UNI,Fibra Óptica y Conectividad,Accesorios y Varios,0,UN,0.0,=E333*G333,0.0,Sin Stock,,
LT-F.O-031,MANGUITO TERMO FUSION 60MM 50 UNI,Fibra Óptica y Conectividad,Accesorios y Varios,1,UN,0.0,=E334*G334,0.0,Disponible,,
LT-F.O-032,MEDIA CONVER MAS MODULO SFP SM,Fibra Óptica y Conectividad,Módulos y Conectores,],UN,0.0,=E335*G335,0.0,Sin Stock,,
LT-F.O-033,MODULO SFP SM CUDY 20K 1.25G DUPLEX,Fibra Óptica y Conectividad,Módulos y Conectores,5,UN,0.0,=E336*G336,0.0,Disponible,,
LT-F.O-034,MODULO SFP MM CUDY 550M 1.25G DUPLEX,Fibra Óptica y Conectividad,Módulos y Conectores,2,UN,0.0,=E337*G337,0.0,Disponible,,
LT-F.O-035,MODULO SFP MM UBIQUITI  550M 1.G DUPLEX,Fibra Óptica y Conectividad,Módulos y Conectores,3,UN,0.0,=E338*G338,0.0,Disponible,,
LT-F.O-036,CHASIS CONVERT 14 SLOT,Fibra Óptica y Conectividad,Accesorios y Varios,0,UN,193070.0,=E339*G339,284.57,Sin Stock,P05397,
LT-F.O-037,TOALLITAS CAJAS,Fibra Óptica y Conectividad,Cajas de Paso y Conexión,3,UN,0.0,=E340*G340,0.0,Disponible,,
LT-F.O-038,ALCOHOL,Fibra Óptica y Conectividad,Accesorios y Varios,1,UN,0.0,=E341*G341,0.0,Disponible,,
LT-F.O-039,FUSION FO CABECERA,Fibra Óptica y Conectividad,Fibra Óptica,0,UN,0.0,=E342*G342,0.0,Sin Stock,,
LT-F.O-040,FUSION FO MUFA,Fibra Óptica y Conectividad,Fibra Óptica,0,UN,0.0,=E343*G343,0.0,Sin Stock,,
LT-F.O-041,CERTIFICACION,Fibra Óptica y Conectividad,Accesorios y Varios,0,UN,0.0,=E344*G344,0.0,Sin Stock,,
LT-AIR-001,Aire Acondicionado 18.000 BUT,Climatización y Ventilación,Accesorios y Varios,0,UN,0.0,=E345*G345,0.0,Sin Stock,,
LT-FER-001,CABLE,"Fijaciones, Soportería y Consumibles",Cables de Red y Conductores,0,ROLLO,0.0,=E346*G346,0.0,Sin Stock,,
LT-FER-002,CABLE RG6 TX,"Fijaciones, Soportería y Consumibles",Cables de Red y Conductores,35,MTS,0.0,=E347*G347,0.0,Disponible,,
LT-FER-003,BRAZO HIDRAULICO CHICO,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,1,UN,0.0,=E348*G348,0.0,Disponible,,
LT-FER-004,SPLITTER TV 2X1,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,6,UN,0.0,=E349*G349,0.0,Disponible,,
LT-FER-005,CONECTOR RAPIDO 4 PIN,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,54,UN,0.0,=E350*G350,0.0,Disponible,,
LT-FER-006,CONECTOR RAPIDO 2 PIN,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,100,UN,0.0,=E351*G351,0.0,Disponible,,
LT-FER-007,CADENA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,MTS,0.0,=E352*G352,0.0,Sin Stock,,
LT-FER-008,tablero,"Fijaciones, Soportería y Consumibles",Tableros y Protecciones Eléctricas,0,UN,0.0,=E353*G353,0.0,Sin Stock,,
LT-FER-009,MONTAJE DE POSTE + HOYURA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E354*G354,0.0,Sin Stock,,
LT-FER-010,RED ELECTRICA POSTE,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E355*G355,0.0,Sin Stock,,
LT-FER-011,EMPLAME INTERIOR,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E356*G356,0.0,Sin Stock,,
LT-FER-012,TRASLADO DE POSTE,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E357*G357,0.0,Sin Stock,,
LT-FER-013,CAMNION,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E358*G358,0.0,Sin Stock,,
LT-FER-014,TIJERA ELECTRICA 12 MTS,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,MES,0.0,=E359*G359,0.0,Sin Stock,,
LT-FER-015,TRASLADO TIJERA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E360*G360,0.0,Sin Stock,,
LT-FER-016,POSTE MAS TABLERO MAS RED ELECTRICA Y EMPALME,"Fijaciones, Soportería y Consumibles",Tableros y Protecciones Eléctricas,0,ROLLO,0.0,=E361*G361,0.0,Sin Stock,,
LT-FER-017,MORDASA COLA DE CHACHO,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E362*G362,0.0,Sin Stock,,
LT-FER-018,tensores,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,4,UN,0.0,=E363*G363,0.0,Disponible,,
LT-FER-019,GRAMPAS X 25,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E364*G364,0.0,Sin Stock,,
LT-FER-020,CORCHETES,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E365*G365,0.0,Sin Stock,,
LT-FER-021,KIT DE LIMPIEZA LIQUIDO + PAÑOS,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E366*G366,0.0,Sin Stock,,
LT-FER-022,CORCHETERA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E367*G367,0.0,Sin Stock,,
LT-FER-023,anclaje mural,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E368*G368,0.0,Sin Stock,,
LT-FER-024,ESPIRAL DE CABLES,"Fijaciones, Soportería y Consumibles",Cables de Red y Conductores,0,UN,0.0,=E369*G369,0.0,Sin Stock,,
LT-FER-025,Plastico,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E370*G370,0.0,Sin Stock,,
LT-FER-026,CINTA MASKEY,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E371*G371,0.0,Sin Stock,,
LT-FER-027,PEGAMENTO PVC,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E372*G372,0.0,Sin Stock,,
LT-FER-028,BANDEROLA FO,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E373*G373,0.0,Sin Stock,,
LT-FER-029,Alambre Acerado – 1.5 mm,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E374*G374,0.0,Sin Stock,,
LT-FER-030,VASELINA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E375*G375,0.0,Sin Stock,,
LT-FER-031,CASSET PARA ROTULAR,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,0.0,=E376*G376,0.0,Sin Stock,,
LT-FER-032,"TX PACK TUERCA JAULA + PERNO M-6 X
20PCS","Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",0,UN,2723.0,=E377*G377,4.02,Sin Stock,P03026,
LT-FER-033,TUERCAS,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",0,UN,0.0,=E378*G378,0.0,Sin Stock,,
LT-FER-034,"TK AMARRA CABLE NEGRO 4.8X300MM
X 100 PCS","Fijaciones, Soportería y Consumibles",Cables de Red y Conductores,80,UN,1729.0,=E379*G379,2401.0,Disponible,P02690,
LT-FER-035,VELCRO 22 MTS,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,0,UN,13285.0,=E380*G380,18451.0,Sin Stock,P01046,
LT-FER-036,HINCHA AISLADORA,"Fijaciones, Soportería y Consumibles",Accesorios y Varios,1,UN,0.0,=E381*G381,0.0,Disponible,,
LT-FER-037,TORNILLOS 6mm,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",0,UN,0.0,=E382*G382,0.0,Sin Stock,,
LT-FER-038,TARUGOS 6mm X 100,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",0,UN,315.0,=E383*G383,437.0,Sin Stock,P07060,
LT-FER-039,GOLILLA 5/16,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",250,UN,0.0,=E384*G384,0.0,Disponible,,varias
LT-FER-040,TARUGOS PALOMA,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",107,UN,0.0,=E385*G385,0.0,Disponible,,
LT-FER-041,TACO ANCLAJE 3/8 TARUGO BANDEJA,"Fijaciones, Soportería y Consumibles",Bandejas y Escalerillas,0,UN,0.0,=E386*G386,0.0,Sin Stock,,
LT-FER-042,TORNILLOS AUTOPERFORANTE 1`` lentejas cortos,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",100,UN,0.0,=E387*G387,0.0,Disponible,,
LT-FER-043,TORNILLOS AUTOPERFORANTE 1/2`` lentejas largos,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",300,UN,0.0,=E388*G388,0.0,Disponible,,
LT-FER-044,TORNILLOS AUTOPERFORANTE 1``hexagonal,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",2000,UN,0.0,=E389*G389,0.0,Disponible,,
LT-FER-045,BROCAS 10MM METAL (CAJAS),"Fijaciones, Soportería y Consumibles",Cajas de Paso y Conexión,0,UN,0.0,=E390*G390,0.0,Sin Stock,,
LT-FER-046,BROCAS 6MM METAL (CAJAS),"Fijaciones, Soportería y Consumibles",Cajas de Paso y Conexión,0,UN,0.0,=E391*G391,0.0,Sin Stock,,
LT-FER-047,BROCAS 6 MM CONCRETO (montaje ),"Fijaciones, Soportería y Consumibles",Herramientas,0,UN,0.0,=E392*G392,0.0,Sin Stock,,
LT-FER-048,BROCA 8 MM CONCRETO HILLO CORRIDO,"Fijaciones, Soportería y Consumibles",Herramientas,0,UN,0.0,=E393*G393,0.0,Sin Stock,,
LT-FER-049,PERNOS O TRONILLOS ESPECIALES,"Fijaciones, Soportería y Consumibles","Pernos, Tornillos y Tarugos",0,UN,0.0,=E394*G394,0.0,Sin Stock,,
LT-FER-050,BROCA CONICA METAL,"Fijaciones, Soportería y Consumibles",Herramientas,0,UN,0.0,=E395*G395,0.0,Sin Stock,,
LT-FER-051,PERNO ANCLAJES 8 MM (BANDEJA - RACK) 6 UN,"Fijaciones, Soportería y Consumibles",Bandejas y Escalerillas,0,UN,0.0,=E396*G396,0.0,Sin Stock,,
LT-POS-001,Hilite de 12mts en 4mm espesor,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E397*G397,0.0,Sin Stock,,
LT-POS-002,perfil metalico,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E398*G398,0.0,Sin Stock,,
LT-POS-003,estructura para antenas,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E399*G399,0.0,Sin Stock,,
LT-POS-004,Dado de hormigon con materiales e instalacion,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E400*G400,0.0,Sin Stock,,
LT-POS-005,Canastillo 7/8,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E401*G401,0.0,Sin Stock,,
LT-POS-006,Montaje de poste,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E402*G402,0.0,Sin Stock,,
LT-POS-007,montaje de tablero,Infraestructura Exterior y Postes,Tableros y Protecciones Eléctricas,0,UN,0.0,=E403*G403,0.0,Sin Stock,,
LT-POS-008,camion por montaje de poste + tablero + antenas,Infraestructura Exterior y Postes,Tableros y Protecciones Eléctricas,0,UN,0.0,=E404*G404,0.0,Sin Stock,,
LT-POS-009,Traslado poste,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E405*G405,0.0,Sin Stock,,
LT-POS-010,EMPALME ELECTRICOS,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E406*G406,0.0,Sin Stock,,
LT-POS-011,cto para otros postes,Infraestructura Exterior y Postes,Accesorios y Varios,0,UN,0.0,=E407*G407,0.0,Sin Stock,,
LT-POS-012,cto tableros,Infraestructura Exterior y Postes,Tableros y Protecciones Eléctricas,0,UN,0.0,=E408*G408,0.0,Sin Stock,,
LT-HER-001,CINTA DE GOMA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E409*G409,0.0,Sin Stock,,
LT-HER-002,DISCO CORTE,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E410*G410,0.0,Sin Stock,,
LT-HER-003,HOJAS SIERRA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E411*G411,0.0,Sin Stock,,
LT-HER-004,LIMA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E412*G412,0.0,Sin Stock,,
LT-HER-005,LIJA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E413*G413,0.0,Sin Stock,,
LT-HER-006,SILICONA TRANSPARENTE VIDRIOS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E414*G414,0.0,Sin Stock,,
LT-HER-007,LLAVE PARA TUERAS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E415*G415,0.0,Sin Stock,,
LT-HER-008,ESPUMA EXPANDIBLE,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E416*G416,0.0,Sin Stock,,
LT-HER-009,PLUMON PERMANENTE,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E417*G417,0.0,Sin Stock,,
LT-HER-010,PUNTAS PHILLIS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E418*G418,0.0,Sin Stock,,
LT-HER-011,PINTURA AMARILLAS Y NEGRA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E419*G419,0.0,Sin Stock,,
LT-HER-012,ANDAMIOS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E420*G420,0.0,Sin Stock,,
LT-HER-013,GUANTES,"Herramientas, Equipamiento y EPP",EPP y Seguridad,0,UN,0.0,=E421*G421,0.0,Sin Stock,,
LT-HER-014,ANTIPARRAS,"Herramientas, Equipamiento y EPP",EPP y Seguridad,0,UN,0.0,=E422*G422,0.0,Sin Stock,,
LT-HER-015,MASCARILLAS 20 UN,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E423*G423,0.0,Sin Stock,,
LT-HER-016,PROTECTOR AUDITIVOS 2OREJAS MAS GOMAS,"Herramientas, Equipamiento y EPP",EPP y Seguridad,0,UN,0.0,=E424*G424,0.0,Sin Stock,,
LT-HER-017,"ESCALAS TIJERAS 2,40MTS","Herramientas, Equipamiento y EPP",Herramientas,0,UN,0.0,=E425*G425,0.0,Sin Stock,,
LT-HER-018,TALADROS PERCUTOR,"Herramientas, Equipamiento y EPP",Herramientas,0,UN,0.0,=E426*G426,0.0,Sin Stock,,
LT-HER-019,EXTENCION (CABLE-MODULOS-ENCHUFE),"Herramientas, Equipamiento y EPP",Cables de Red y Conductores,0,MTS,0.0,=E427*G427,0.0,Sin Stock,,
LT-HER-020,LAUCHA PLASTICA 9 MTS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E428*G428,0.0,Sin Stock,,
LT-HER-021,BROCA 25MM CONCRETO / PASADA MURO,"Herramientas, Equipamiento y EPP",Herramientas,0,UN,0.0,=E429*G429,0.0,Sin Stock,,
LT-HER-022,ANDAMIOS,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E430*G430,0.0,Sin Stock,,
LT-HER-023,modulos varios,"Herramientas, Equipamiento y EPP",Módulos y Conectores,15,UN,0.0,=E431*G431,0.0,Disponible,,
LT-HER-024,modulos cat6 genericos,"Herramientas, Equipamiento y EPP",Módulos y Conectores,8,UN,0.0,=E432*G432,0.0,Disponible,,
LT-HER-025,PASTA SOLDAR,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E433*G433,0.0,Disponible,,
LT-HER-026,TIMER,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E434*G434,0.0,Disponible,,
LT-HER-027,SOPORTE CAMARA PTZ DAHUA DH-PF305W,"Herramientas, Equipamiento y EPP",Accesorios y Varios,4,UN,0.0,=E435*G435,0.0,Disponible,,
LT-HER-028,cable HDMI  25 MTS,"Herramientas, Equipamiento y EPP",Cables de Red y Conductores,3,UN,0.0,=E436*G436,0.0,Disponible,,
LT-HER-029,cable HDMI  1.8 MTS,"Herramientas, Equipamiento y EPP",Cables de Red y Conductores,1,UN,4099.0,=E437*G437,6.04,Disponible,P05374,
LT-HER-030,CABLE HDMI 5 MTS,"Herramientas, Equipamiento y EPP",Cables de Red y Conductores,2,UN,0.0,=E438*G438,0.0,Disponible,,
LT-HER-031,MODULO HDMI - HDMI,"Herramientas, Equipamiento y EPP",Módulos y Conectores,1,UN,0.0,=E439*G439,0.0,Disponible,,
LT-HER-032,Splitter POE Ubiquiti 48 v,"Herramientas, Equipamiento y EPP",Accesorios y Varios,17,UN,0.0,=E440*G440,0.0,Disponible,,
LT-HER-033,chapa cajon cilindro 19mm largo cilindro 20mm,"Herramientas, Equipamiento y EPP",Accesorios y Varios,2,UN,0.0,=E441*G441,0.0,Disponible,,
LT-HER-034,bizagras,"Herramientas, Equipamiento y EPP",Accesorios y Varios,6,UN,0.0,=E442*G442,0.0,Disponible,,
LT-HER-035,Guarda Cabo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E443*G443,0.0,Disponible,,
LT-HER-036,Cancamo cabo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E444*G444,0.0,Disponible,,
LT-HER-037,CABLE ACERADO GRUESO,"Herramientas, Equipamiento y EPP",Cables de Red y Conductores,5,MTS,0.0,=E445*G445,0.0,Disponible,,
LT-HER-038,Abarzaderas perros cabo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,11,UN,0.0,=E446*G446,0.0,Disponible,,
LT-HER-039,PORTA CANDADO 3 1/2,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E447*G447,0.0,Disponible,,
LT-HER-040,Tuerca Hexa 3/8,"Herramientas, Equipamiento y EPP","Pernos, Tornillos y Tarugos",8,UN,0.0,=E448*G448,0.0,Disponible,,
LT-HER-041,Tuerca Hexa 1/4,"Herramientas, Equipamiento y EPP","Pernos, Tornillos y Tarugos",30,UN,145.0,=E449*G449,202.0,Disponible,P06600,
LT-HER-042,tira fondo,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E450*G450,0.0,Sin Stock,,
LT-HER-043,tarugo 8 mm,"Herramientas, Equipamiento y EPP","Pernos, Tornillos y Tarugos",80,UN,0.0,=E451*G451,0.0,Disponible,,
LT-HER-044,ADAPTADOR VIDEO DISPLAY PORT MACHO A HDMI HEMBRA UI,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E452*G452,0.0,Disponible,,
LT-HER-045,CANCAMO LARGO TUERCA,"Herramientas, Equipamiento y EPP","Pernos, Tornillos y Tarugos",4,UN,0.0,=E453*G453,0.0,Disponible,,
LT-HER-046,CHAPA PUERTA DORMITORIO NEGRA,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E454*G454,0.0,Disponible,,
LT-HER-047,PINTURA BLANCA DORMITORIO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,1,UN,0.0,=E455*G455,0.0,Disponible,,
LT-HER-048,PASTA MURO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E456*G456,0.0,Sin Stock,,
LT-HER-049,SILICONA VEHICULO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E457*G457,0.0,Sin Stock,,
LT-HER-050,ANTICORROSIVO CHICO TARRO NEGRO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E458*G458,0.0,Sin Stock,,
LT-HER-051,BLOQUEADOR,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E459*G459,0.0,Sin Stock,,
LT-HER-052,ESMALTE AL AGUA CHICO,"Herramientas, Equipamiento y EPP",Accesorios y Varios,0,UN,0.0,=E460*G460,0.0,Sin Stock,,
LT-HER-053,ACEITE CAJA CHICA,"Herramientas, Equipamiento y EPP",Cajas de Paso y Conexión,0,UN,0.0,=E461*G461,0.0,Sin Stock,,
